date/time,type,order id,description,total
6/9/0202,"Order
",171-7978103-8332193,Product A,194.76
6/9/0202,"Order
",204-7441658-0653855,Product A,"1,023.99"
6/9/0202,"Order
",204-1511005-3193903,Product A,215.57
6/9/0202,"Order
",804-5855086-6491877,Product A,-84.38
6/9/2024,"Order
",404-0231347-0757855,Product A,"1,380.64"
6/9/2024,"Order
",304-9984008-2091472,Product A,"1,380.64"
6/9/2024,"Order
",404-8384103-4097375,Product A,"1,114.93"
6/9/2024,"Order
",404-6208905-6559761,Product A,628.95
6/9/2024,"Order
",604-2211426-2595497,Product A,429.56
6/9/2024,"Order
",604-6487433-2693981,Product A,334.73
6/9/2024,"Order
",604-4021964-6330665,Product A,417.53
6/9/2024,"Order
",704-6061705-5072638,Product A,417.53
6/9/2024,"Order
",404-6034903-1051304,Product A,205.56
6/9/2024,"Order
",404-1375417-0259174,Product A,971.61
6/9/2024,"Order
",204-2789153-1070512,Product A,184.4
6/9/2024,"Order
",204-3384895-6611296,Product A,"1,437.36"
6/9/2024,"Order
",804-7468387-4372436,Product A,"1,037.85"
6/9/2024,"Order
",204-2978641-4355145,Product A,229.3
6/9/2024,"Order
",171-4882331-3370102,Product A,516.45
6/9/2024,"Order
",804-9862193-5538461,Product A,237.31
6/9/2024,"Order
",204-6912328-7415877,Product A,867.43
6/9/2024,"Order
",404-4509403-1530669,Product A,866.44
6/9/2024,"Order
",204-0801960-4319852,Product A,161.55
6/9/2024,"Order
",804-4868058-7474172,Product A,931.46
6/9/2024,"Order
",704-6386969-1338843,Product A,219.17
6/9/2024,"Order
",171-4000048-1513500,Product A,512.56
6/9/2024,"Order
",304-7693320-9091853,Product A,447.09
6/9/2024,"Order
",404-9475883-4459172,Product A,85.94
6/9/2024,"Order
",804-6694671-9611245,Product A,-158.12
6/9/2024,"Order
",404-8301668-0551180,Product A,811.32
6/9/2024,"Order
",204-6627680-1432167,Product A,161.55
6/9/2024,"Order
",204-5659314-8132141,Product A,"2,170.93"
6/9/2024,"Order
",804-7792899-1232746,Product A,"1,138.13"
6/9/2024,"Order
",804-2412844-5272832,Product A,330.46
6/9/2024,"Order
",404-8914716-7493103,Product A,285.99
6/9/2024,"Order
",704-8153613-1374347,Product A,274.08
6/9/2024,"Order
",204-0978950-5532157,Product A,339.92
6/9/2024,"Order
",404-3708654-1691417,Product A,195.63
6/9/2024,"Order
",704-2405620-5036179,Product A,193.81
6/9/2024,"Order
",204-1299879-5059958,Product A,250.09
6/9/2024,"Order
",604-7274703-9219859,Product A,516.46
6/9/2024,"Order
",171-6540782-8053067,Product A,196.35
6/9/2024,"Order
",604-8619168-9578902,Product A,"1,138.13"
6/9/2024,"Order
",304-3666424-1576668,Product A,872.01
6/9/2024,"Order
",304-6724246-8076280,Product A,485.41
6/9/2024,"Order
",204-2643045-1393740,Product A,356.3
6/9/2024,"Order
",204-9744604-3499444,Product A,770.33
6/9/2024,"Order
",604-1370154-8030238,Product A,663.27
6/9/2024,"Order
",704-6311429-8595610,Product A,620.94
6/9/2024,"Order
",204-8873713-5170114,Product A,974.36
6/9/2024,"Order
",304-5147144-3315217,Product A,570.47
6/9/2024,"Order
",704-8055242-2195877,Product A,948.96
6/9/2024,"Order
",204-0479333-3432351,Product A,485.41
6/9/2024,"Order
",704-6612817-6099421,Product A,638.97
6/9/2024,"Order
",604-8307623-8611487,Product A,390.22
6/9/2024,"Order
",304-6561134-7193773,Product A,509.02
6/9/2024,"Order
",504-9975304-6259161,Product A,356.3
6/9/2024,"Order
",171-3470364-7632747,Product A,"1,051.81"
6/9/2024,"Order
",404-3503325-0070716,Product A,929.73
6/9/2024,"Order
",504-9902449-1157093,Product A,862.34
6/9/2024,"Order
",504-7960080-6013335,Product A,258.25
6/9/2024,"Order
",604-6672003-5038237,Product A,531.14
6/9/2024,"Order
",171-7608741-2511041,Product A,"1,034.54"
6/9/2024,"Order
",171-2352906-0038090,Product A,213.95
6/9/2024,"Order
",604-3356258-2011265,Product A,339.92
6/9/2024,"Order
",804-6838041-9455165,Product A,578.26
6/9/2024,"Order
",304-5465637-6499056,Product A,103.5
6/9/2024,"Order
",404-8959892-4355716,Product A,196.35
6/9/2024,"Order
",704-8630023-4674799,Product A,422.97
6/9/2024,"Order
",804-4594917-7355735,Product A,285.99
6/9/2024,"Order
",804-3062928-8451980,Product A,845.62
6/9/2024,"Order
",704-9625482-9670568,Product A,193.81
6/9/2024,"Order
",304-9041353-2151503,Product A,337.76
6/9/2024,"Order
",404-4588399-8274909,Product A,233.14
6/9/2024,"Order
",704-8770653-3219686,Product A,193.81
6/9/2024,"Order
",404-8831021-1417748,Product A,250.09
6/9/2024,"Order
",704-9745154-3634286,Product A,974.36
6/9/2024,"Order
",804-9180236-3291013,Product A,-116.24
6/9/2024,"Order
",204-8317587-5493526,Product A,"3,212.16"
6/9/2024,"Order
",604-7725181-2030639,Product A,558.74
6/9/2024,"Order
",204-3619789-1255528,Product A,481.89
6/9/2024,"Order
",504-5227772-5078737,Product A,799.43
6/9/2024,"Order
",304-1856789-0011253,Product A,531.14
6/9/2024,"Order
",204-7523131-6451342,Product A,464.14
6/9/2024,"Order
",304-0364544-0530405,Product A,230.26
6/9/2024,"Order
",204-2769893-3699644,Product A,947.83
6/9/2024,"Order
",204-7357121-9678104,Product A,474.57
6/9/2024,"Order
",604-5617962-5570505,Product A,474.58
6/9/2024,"Order
",504-7767116-7513948,Product A,193.81
6/9/2024,"Order
",171-2316638-1491437,Product A,"1,370.41"
6/9/2024,"Order
",404-7112762-6099839,Product A,528.59
6/9/2024,"Order
",704-2032598-2038497,Product A,"1,925.10"
6/9/2024,"Order
",604-8737871-1470732,Product A,248.29
6/9/2024,"Order
",704-7051614-4053478,Product A,"1,025.58"
6/9/2024,"Order
",304-0330346-5355369,Product A,85.26
6/9/2024,"Order
",304-0837986-2430866,Product A,265.63
6/9/2024,"Order
",304-8670156-1457209,Product A,339.92
6/9/2024,"Order
",171-9954974-2259155,Product A,598.89
6/9/2024,"Order
",404-2749609-1330066,Product A,285.99
6/9/2024,"Order
",604-6107196-9434468,Product A,279.19
6/9/2024,"Order
",171-9974340-8091012,Product A,194.76
6/9/2024,"Order
",804-2052399-7217596,Product A,888.97
6/9/2024,"Order
",804-2052399-7217596,Product A,280.89
6/9/2024,"Order
",404-6766651-0219025,Product A,951.92
6/9/2024,"Order
",504-0095547-2457603,Product A,102.38
6/9/2024,"Order
",504-0095547-2457603,Product A,190.88
6/9/2024,"Refund
",171-6219030-5293945,Product A,-564.44
6/9/2024,"Service Fee
",,Cost of Advertising,"-2,372.46"
6/9/2024,Fulfilment Fee Refund,404-2567954-4678967,Fulfillment Fee Refund,158.12
6/9/2024,"Refund
",304-0479503-5355112,Product A,-638.96
6/9/2024,"Order
",204-0304853-6032302,Product A,946.89
6/9/2024,"Order
",604-5230559-1151534,Product A,772.53
6/9/2024,"Order
",604-5230559-1151534,Product A,272.19
6/9/2024,"Refund
",171-4836093-7055102,Product A,"-1,517.82"
6/9/2024,"Order
",604-5991081-3599094,Product A,209.49
6/9/2024,"Order
",304-3735531-9591689,Product A,"1,541.75"
6/9/2024,"Order
",204-3104747-4178539,Product A,"2,427.11"
6/9/2024,"Order
",704-3358341-6357034,Product A,736.5
6/9/2024,"Order
",504-5095847-6011821,Product A,947.83
6/9/2024,"Order
",504-2380585-6578122,Product A,569.52
6/9/2024,"Order
",604-2394650-0130239,Product A,250.09
6/9/2024,"Order
",304-8392883-5619867,Product A,456.65
6/9/2024,"Order
",604-1529817-0255922,Product A,844.71
6/9/2024,"Order
",804-4878296-5051162,Product A,780.09
6/9/2024,"Order
",804-9230020-6293586,Product A,369.29
6/9/2024,"Order
",604-7937278-0399849,Product A,"1,708.33"
6/9/2024,"Order
",204-1643771-8653014,Product A,"1,300.35"
6/9/2024,"Order
",804-3385451-6670391,Product A,"1,025.58"
6/9/2024,"Order
",704-6036271-6191646,Product A,"1,003.74"
6/9/2024,"Order
",504-8530686-1353445,Product A,974.36
6/9/2024,"Order
",804-8949510-5136773,Product A,457.6
6/9/2024,"Order
",304-9617258-3070966,Product A,"1,014.09"
6/9/2024,"Order
",604-7436215-1532374,Product A,831.96
6/9/2024,"Order
",604-8679296-4219297,Product A,560.99
6/9/2024,"Order
",604-8346025-6359342,Product A,520.21
6/9/2024,"Order
",704-0638556-3055111,Product A,"1,848.85"
6/9/2024,"Order
",804-0099719-2191678,Product A,"1,670.26"
6/9/2024,"Order
",304-5568529-7657834,Product A,658.62
6/9/2024,"Order
",604-1839268-3536595,Product A,950.85
6/9/2024,"Order
",704-4431318-6317784,Product A,"1,607.14"
6/9/2024,"Order
",304-6561007-3576609,Product A,"1,300.35"
6/9/2024,"Order
",404-2319941-1195488,Product A,513.75
6/9/2024,"Order
",204-6142935-2313986,Product A,908.89
6/9/2024,"Order
",171-0977558-9219247,Product A,"1,067.46"
6/9/2024,"Order
",304-4979124-6536303,Product A,844.71
6/9/2024,"Order
",204-9030946-6072048,Product A,"3,101.24"
6/9/2024,"Order
",704-0729425-7132988,Product A,707.6
6/9/2024,"Order
",404-8542464-6634436,Product A,"4,743.12"
6/9/2024,"Order
",304-0721229-6578107,Product A,"1,489.90"
6/9/2024,"Order
",804-0994605-6470576,Product A,"3,266.40"
6/9/2024,"Order
",504-6610597-4278502,Product A,880.37
6/9/2024,"Order
",604-3293605-4355133,Product A,731.5
6/9/2024,"Order
",204-6741889-0659536,Product A,480.71
6/9/2024,"Order
",704-1949903-6534839,Product A,"1,912.08"
6/9/2024,"Order
",404-3937083-6472094,Product A,"2,203.35"
6/9/2024,"Order
",504-4858067-6511460,Product A,647.87
6/9/2024,"Order
",504-4858067-6511460,Product A,292.41
6/9/2024,"Order
",804-7308946-6476808,Product A,"1,361.86"
6/9/2024,"Order
",604-8057633-6219838,Product A,901.3
6/9/2024,"Refund
",404-2567954-4678967,Product A,"-1,145.17"
6/9/2024,"Order
",604-4488566-9457210,Product A,984.27
6/9/2024,"Refund
",171-0055533-2415626,Product A,-609.84
6/9/2024,"Order
",704-2068834-4511803,Product A,366.59
6/9/2024,"Order
",704-9918181-3015230,Product A,59.81
6/9/2024,"Order
",171-6614570-7211026,Product A,747.51
6/9/2024,"Order
",171-6614570-7211026,Product A,"1,548.90"
6/9/2024,"Order
",804-5719146-9574146,Product A,779.96
6/9/2024,"Order
",404-5500938-4051165,Product A,"3,023.96"
6/9/2024,"Order
",804-9502142-8015871,Product A,"1,114.93"
6/9/2024,"Order
",171-3470364-7632747,Product A,"1,848.85"
6/9/2024,"Order
",404-9774778-3578195,Product A,"1,848.85"
6/9/2024,"Order
",204-7209358-1074350,Product A,"1,848.85"
6/9/2024,"Order
",604-4713949-8051939,Product A,"1,051.81"
6/9/2024,"Order
",304-6516558-0655700,Product A,"1,117.97"
6/9/2024,"Order
",304-6516558-0655700,Product A,"1,255.25"
6/9/2024,"Order
",804-3012171-0315814,Product A,736.5
6/9/2024,"Order
",404-3392160-7676668,Product A,793.44
6/9/2024,"Order
",204-4938546-3532965,Product A,"1,848.85"
6/9/2024,"Order
",604-9532557-3036352,Product A,793.44
6/9/2024,"Order
",404-6031910-3451765,Product A,"1,114.93"
6/9/2024,"Order
",304-6822843-7276030,Product A,"1,848.85"
6/9/2024,"Order
",604-2157423-5670304,Product A,"1,090.75"
6/9/2024,"Order
",304-2298443-9270775,Product A,"1,300.35"
6/9/2024,"Order
",304-3730481-7419829,Product A,285.99
6/9/2024,"Service Fee
",,Cost of Advertising,"-2,388.56"
6/9/2024,"Adjustment
",704-8180890-4670700,FBA Inventory Reimbursement - Customer Return,359.77
6/9/2024,"Adjustment
",304-3930348-5593362,FBA Inventory Reimbursement - Customer Return,171.93
6/9/2024,"Order
",404-5887759-6551155,Product A,796.49
6/9/2024,"Order
",804-4480908-0395259,Product A,161.82
6/9/2024,"Refund
",171-5350243-5317116,Product A,-682.56
6/9/2024,"Refund
",704-5049461-4197789,Product A,"-1,782.66"
6/9/2024,"Adjustment
",804-9217813-2699859,FBA Inventory Reimbursement - Customer Return,47.74
6/9/2024,"Refund
",804-7078126-5651562,Product A,-318.99
6/9/2024,"Adjustment
",504-3216841-7574905,FBA Inventory Reimbursement - Customer Return,279.14
6/9/2024,"Refund
",604-8604296-2495467,Product A,-388.98
6/9/2024,"Order
",304-2936428-3530877,Product A,196.69
6/9/2024,"Order
",204-1154720-7191640,Product A,326.44
6/9/2024,"Order
",704-9052812-6519463,Product A,414.15
6/9/2024,"Refund
",804-1519832-8395668,Product A,-416.07
6/9/2024,"Refund
",171-1677487-0038032,Product A,-564.44
6/9/2024,"Order
",804-8414914-9172088,Product A,-93.22
6/9/2024,"Refund
",404-9951132-3034294,Product A,"-1,756.93"
6/9/2024,"Service Fee
",,Cost of Advertising,"-2,420.77"
6/9/2024,"Order
",404-2428394-9636742,Product A,414.14
6/9/2024,"Order
",404-1394151-1317941,Product A,414.14
6/9/2024,"Order
",171-7586000-2670743,Product A,586.43
6/9/2024,"Adjustment
",604-8756091-6257091,FBA Inventory Reimbursement - Customer Return,50.09
6/9/2024,"Order
",704-2309351-1355984,Product A,461.97
6/9/2024,"Order
",804-8704967-9436548,Product A,825.65
6/9/2024,"Order
",804-7235587-7257404,Product A,480.72
6/9/2024,"Order
",171-4599080-3478134,Product A,594.77
6/9/2024,"Order
",304-5078055-9113966,Product A,480.7
6/9/2024,"Order
",404-6875847-8551548,Product A,214.47
6/9/2024,"Refund
",804-7184911-4272696,Product A,-564.44
6/9/2024,"Order
",171-9461446-9038634,Product A,204.2
6/9/2024,"Adjustment
",404-3218229-6595014,FBA Inventory Reimbursement - Customer Return,290.85
6/9/2024,"Order
",204-1893920-0095468,Product A,214.46
6/9/2024,"Order
",604-3131754-1236564,Product A,168.28
6/9/2024,"Order
",604-7613622-8370936,Product A,198.45
6/9/2024,"Order
",171-4598935-3574923,Product A,796.49
6/9/2024,"Refund
",704-6952721-1659975,Product A,"-1,679.96"
6/9/2024,"Order
",604-1834733-8434825,Product A,414.15
6/9/2024,"Order
",204-5436310-0551510,Product A,214.46
6/9/2024,"Order
",404-0149631-0413779,Product A,257.61
6/9/0202,"Order
",604-2888736-0195485,Product A,414.14
6/9/0202,"Order
",504-7358483-7653433,Product A,178.91
6/9/0202,"Refund
",704-1435712-4338289,Product A,"-1,363.34"
6/9/0202,"Transfer
",,To account ending with:,"-1,28,119.56"
6/9/0202,"Order
",504-7419239-1032995,Product A,"1,439.14"
6/9/0202,"Order
",804-0974646-6313189,Product A,567.78
6/9/0202,"Order
",604-8816467-5613171,Product A,257.61
6/9/0202,"Order
",804-0403869-2211674,Product A,204.21
6/9/0202,"Refund
",704-4913642-5155140,Product A,-608.72
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,421.31"
6/9/0202,"Refund
",804-7127833-7538066,Product A,"-1,463.93"
6/9/0202,"Refund
",404-8597511-9676243,Product A,-878.56
6/9/0202,"Order
",604-7006037-0132554,Product A,"1,086.62"
6/9/0202,"Order
",204-6003530-6497988,Product A,568.75
6/9/0202,"Order
",604-2729919-5297983,Product A,436.26
6/9/0202,"Order
",504-6493041-7674784,Product A,239.71
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,451.69"
6/9/0202,"Order
",404-2533270-1311646,Product A,257.61
6/9/0202,"Order
",171-2044708-4272813,Product A,356.18
6/9/0202,"Order
",604-1092541-1415820,Product A,265.62
6/9/0202,"Order
",604-4724207-2317992,Product A,289.98
6/9/0202,"Order
",804-2928522-5591485,Product A,194.56
6/9/0202,"Order
",504-3198398-3530872,Product A,239.7
6/9/0202,"Order
",304-8382218-8238663,Product A,577.59
6/9/0202,"Order
",404-4472548-4455137,Product A,165.21
6/9/0202,"Order
",804-2265397-2038037,Product A,"1,279.12"
6/9/0202,Fulfilment Fee Refund,804-2707763-0057451,Fulfillment Fee Refund,89.68
6/9/0202,"Order
",304-4627724-4470191,Product A,265.89
6/9/0202,"Order
",404-2774375-1391474,Product A,178.91
6/9/0202,"Refund
",804-2707763-0057451,Product A,-325.79
6/9/0202,"Order
",704-3087498-8355701,Product A,239.92
6/9/0202,"Order
",604-0725891-1099236,Product A,178.9
6/9/0202,"Order
",171-6954890-2499821,Product A,"1,007.68"
6/9/0202,"Order
",304-9224142-3532331,Product A,257.6
6/9/0202,"Order
",171-3676863-8174350,Product A,390.19
6/9/0202,"Order
",804-4714443-1170743,Product A,178.91
6/9/0202,"Adjustment
",404-9401084-8172258,FBA Inventory Reimbursement - Customer Return,84.12
6/9/0202,"Order
",304-6987794-8059382,Product A,436.27
6/9/0202,"Order
",171-6810526-4515650,Product A,165.22
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,804.32"
6/9/0202,"Order
",304-7127197-7695205,Product A,317.89
6/9/0202,"Order
",204-0945267-9630465,Product A,722.58
6/9/0202,"Refund
",304-2100210-2034851,Product A,-967.5
6/9/0202,"Adjustment
",404-3391823-9174590,FBA Inventory Reimbursement - Customer Return,169.75
6/9/0202,"Order
",804-3511591-5251921,Product A,935.27
6/9/0202,"Order
",804-3869201-7155597,Product A,568.74
6/9/0202,"Order
",404-2967198-1691896,Product A,414.14
6/9/0202,"Order
",604-9958914-4051995,Product A,131.89
6/9/0202,"Order
",604-4350833-1491260,Product A,366.59
6/9/0202,"Refund
",804-3785658-3630882,Product A,-924.98
6/9/0202,"Order
",504-8545196-5097982,Product A,454.06
6/9/0202,"Order
",504-8545196-5097982,Product A,208.04
6/9/0202,"Order
",404-6896617-9636937,Product A,525.47
6/9/0202,"Order
",304-9607059-6034860,Product A,102.38
6/9/0202,"Order
",304-9607059-6034860,Product A,190.88
6/9/0202,"Order
",504-7413037-8155511,Product A,239.03
6/9/0202,"Order
",204-7988161-6355968,Product A,239.92
6/9/0202,"Order
",404-1132242-3499242,Product A,577.58
6/9/0202,"Order
",704-6115597-6670585,Product A,946.9
6/9/0202,"Order
",604-3623807-2536527,Product A,818.33
6/9/0202,"Order
",304-6210379-8534852,Product A,905.01
6/9/0202,"Order
",504-2920904-9457606,Product A,239.71
6/9/0202,"Order
",204-4171613-7195276,Product A,568.74
6/9/0202,"Order
",171-2759617-9319277,Product A,411.35
6/9/0202,"Order
",204-5463037-0378981,Product A,681.95
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,793.87"
6/9/0202,"Order
",304-2674789-0597380,Product A,189.25
6/9/0202,"Order
",504-9433769-3074796,Product A,239.7
6/9/0202,"Order
",804-0945780-7478956,Product A,293.28
6/9/0202,"Order
",171-6422396-2511093,Product A,192.24
6/9/0202,"Order
",171-6422396-2511093,Product A,364.28
6/9/0202,"Order
",304-6708404-4693145,Product A,257.61
6/9/0202,"Order
",704-4617438-3095832,Product A,414.15
6/9/0202,"Order
",171-6232605-3457814,Product A,414.14
6/9/0202,"Order
",304-9794354-2513731,Product A,165.22
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,422.23"
6/9/0202,"Order
",504-1745276-8355966,Product A,356.19
6/9/0202,"Order
",504-1272863-8236958,Product A,168.28
6/9/0202,"Order
",204-4583422-3651911,Product A,228.47
6/9/0202,"Order
",404-6390859-0438295,Product A,577.59
6/9/0202,"Order
",604-0122174-5032102,Product A,"1,336.72"
6/9/0202,"Order
",604-0122174-5032102,Product A,"1,580.11"
6/9/0202,"Order
",604-0122174-5032102,Product A,"1,281.16"
6/9/0202,"Adjustment
",504-4277975-3693718,FBA Inventory Reimbursement - Customer Return,172.89
6/9/0202,"Order
",171-2458448-7413101,Product A,265.63
6/9/0202,"Order
",204-3194156-7034037,Product A,945.28
6/9/0202,"Order
",804-7208944-8053888,Product A,912.27
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,411.13"
6/9/0202,"Refund
",504-0194322-1270995,Product A,-556.6
6/9/0202,"Order
",704-1696113-4395000,Product A,414.14
6/9/0202,"Order
",504-2181388-0376019,Product A,61.17
6/9/0202,"Order
",304-7138858-6332520,Product A,178.91
6/9/0202,"Order
",604-9549175-3595089,Product A,102.38
6/9/0202,"Order
",604-9549175-3595089,Product A,190.88
6/9/0202,"Order
",504-1191692-3495692,Product A,480.72
6/9/0202,"Order
",304-3186312-5178754,Product A,365.92
6/9/0202,"Adjustment
",704-9541995-2332916,FBA Inventory Reimbursement - Customer Return,179.46
6/9/0202,"Refund
",504-5239598-8672414,Product A,-844.17
6/9/0202,"Refund
",171-8948192-0519653,Product A,-564.44
6/9/0202,"Order
",804-6706670-2038832,Product A,890.32
6/9/0202,"Order
",404-1719193-0291224,Product A,257.6
6/9/0202,"Order
",604-8664791-7432543,Product A,414.14
6/9/0202,"Order
",604-4331663-3657085,Product A,763.34
6/9/0202,"Order
",504-4399824-3372453,Product A,196.71
6/9/0202,"Order
",304-4310416-8432141,Product A,436.25
6/9/0202,"Order
",704-9632523-9278514,Product A,390.19
6/9/0202,"Order
",504-9097681-8317160,Product A,356.18
6/9/0202,"Order
",704-5407583-5493392,Product A,356.18
6/9/0202,"Order
",304-9383643-7234215,Product A,289.98
6/9/0202,"Order
",604-3923123-5459309,Product A,609.2
6/9/0202,"Order
",504-2939253-1370573,Product A,306.85
6/9/0202,"Order
",304-4940443-6632168,Product A,390.19
6/9/0202,"Order
",804-4417093-6019661,Product A,818.33
6/9/0202,"Order
",604-8847889-5699435,Product A,257.61
6/9/0202,"Order
",504-0194661-0399656,Product A,483.77
6/9/0202,"Order
",604-6969773-9359741,Product A,461.98
6/9/0202,"Order
",504-9656695-8697991,Product A,165.22
6/9/0202,"Order
",304-4154649-7534681,Product A,356.19
6/9/0202,"Order
",704-2792559-6234289,Product A,345.09
6/9/0202,"Order
",704-2792559-6234289,Product A,290.47
6/9/0202,"Order
",804-6328217-1491657,Product A,-93.22
6/9/0202,"Order
",204-0702100-7219010,Product A,436.26
6/9/0202,"Order
",504-1779806-1032304,Product A,178.91
6/9/0202,"Adjustment
",604-1794910-8391222,FBA Inventory Reimbursement - Customer Return,93
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,443.32"
6/9/0202,"Order
",804-5518414-0034455,Product A,366.59
6/9/0202,"Order
",404-4586421-2074354,Product A,606.97
6/9/0202,"Order
",204-6334163-4136161,Product A,836.26
6/9/0202,"Order
",171-2660339-9295042,Product A,366.59
6/9/0202,"Order
",804-7884139-5515056,Product A,"1,007.68"
6/9/0202,"Order
",804-2250218-3338068,Product A,468.61
6/9/0202,"Order
",704-3271828-2695282,Product A,414.14
6/9/0202,"Order
",604-8816467-5613171,Product A,257.61
6/9/0202,"Order
",304-2167555-1232188,Product A,644.42
6/9/0202,"Order
",604-3706948-7511845,Product A,265.63
6/9/0202,"Order
",171-2868170-1655149,Product A,536.84
6/9/0202,"Order
",204-0872917-5511268,Product A,204.2
6/9/0202,"Order
",171-8995059-2438613,Product A,480.71
6/9/0202,"Order
",204-4815146-5138046,Product A,257.61
6/9/0202,"Order
",604-1371986-9232593,Product A,506.08
6/9/0202,"Order
",704-0664711-2611031,Product A,274.24
6/9/0202,"Adjustment
",304-6660220-2197913,FBA Inventory Reimbursement - Customer Return,43.64
6/9/0202,"Order
",171-9283062-7078556,Product A,131.89
6/9/0202,"Order
",404-1222109-8034662,Product A,265.63
6/9/0202,"Order
",504-9262878-8191863,Product A,233.04
6/9/0202,"Order
",504-3567565-6099881,Product A,317.89
6/9/0202,"Order
",304-5576037-9215690,Product A,203.53
6/9/0202,"Adjustment
",504-6985699-3493159,FBA Inventory Reimbursement - Customer Return,113.47
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,434.48"
6/9/0202,"Order
",171-9168678-6097956,Product A,880.45
6/9/0202,"Order
",704-0474461-6438865,Product A,"1,007.68"
6/9/0202,"Order
",704-1911545-7391247,Product A,817.33
6/9/0202,"Order
",304-0104071-8172408,Product A,198.45
6/9/0202,"Order
",204-5625077-2557007,Product A,609.21
6/9/0202,"Order
",404-9135776-4634677,Product A,336.04
6/9/0202,"Order
",304-5879535-2413305,Product A,168.28
6/9/0202,"Order
",704-1094231-9076416,Product A,825.65
6/9/0202,"Order
",504-8480472-2172899,Product A,196.01
6/9/0202,"Order
",604-7709984-2699635,Product A,239.7
6/9/0202,"Order
",171-7583685-5530491,Product A,257.61
6/9/0202,"Order
",704-1167783-9178335,Product A,257.61
6/9/0202,"Service Fee
",,Cost of Advertising,"-2,895.85"
6/9/0202,"Order
",504-8537198-1295253,Product A,121.75
6/9/0202,"Order
",504-8537198-1295253,Product A,206.61
6/9/0202,"Order
",704-2138912-4511428,Product A,845.17
6/9/0202,"Order
",704-2138912-4511428,Product A,744.21
6/9/2024,"Order
",204-0265954-5017915,Product A,198.45
6/9/2024,Fulfilment Fee Refund,704-8520784-4193776,Fulfillment Fee Refund,293.82
6/9/2024,"Order
",204-1467093-6319400,Product A,895.91
6/9/2024,"Refund
",704-8520784-4193776,Product A,"-1,325.88"
6/9/2024,"Adjustment
",171-5084458-9659347,FBA Inventory Reimbursement - Customer Service Issue,"1,294.01"
6/9/2024,"Order
",604-8976791-7357209,Product A,196.71
6/9/2024,Fulfilment Fee Refund,204-3380063-0499623,Fulfillment Fee Refund,119.18
6/9/2024,"Order
",504-0676270-0051703,Product A,366.59
6/9/2024,"Order
",171-3235690-4095285,Product A,657.19
6/9/2024,"Order
",304-5976915-7093141,Product A,256.34
6/9/2024,"Order
",304-5976915-7093141,Product A,321.63
6/9/2024,Fulfilment Fee Refund,171-3548133-9330088,Fulfillment Fee Refund,119.18
6/9/2024,"Refund
",204-3380063-0499623,Product A,-541.48
6/9/2024,"Order
",704-1223069-3059571,Product A,414.14
6/9/2024,"Order
",304-6053515-3295294,Product A,131.89
6/9/2024,"Order
",804-8072518-6257411,Product A,567.79
6/9/2024,Fulfilment Fee Refund,404-7251316-1693300,Fulfillment Fee Refund,93.22
6/9/2024,"Refund
",171-3548133-9330088,Product A,-375.78
6/9/2024,"Order
",304-6165865-9138605,Product A,234.01
6/9/2024,"Adjustment
",504-1036577-3053075,FBA Inventory Reimbursement - Customer Return,348.53
6/9/2024,"Order
",204-5523265-0474950,Product A,280.98
6/9/2024,"Refund
",404-7251316-1693300,Product A,-563.97
6/9/2024,"Order
",404-2827611-1359338,Product A,366.59
6/9/2024,"Order
",304-8987865-7115099,Product A,836.28
6/9/2024,"Order
",404-0573173-1272259,Product A,393.09
6/9/2024,"Order
",404-0573173-1272259,Product A,225.05
6/9/2024,"Order
",304-4824237-2059321,Product A,198.45
6/9/2024,"Order
",171-8718230-3230483,Product A,131.21
6/9/2024,"Order
",204-5611563-3178907,Product A,300.28
6/9/2024,"Order
",204-5611563-3178907,Product A,543.74
6/9/2024,"Order
",504-0321417-4576851,Product A,239.7
6/9/2024,Fulfilment Fee Refund,804-9069352-0076091,Fulfillment Fee Refund,197.06
6/9/2024,Fulfilment Fee Refund,804-7644422-7672067,Fulfillment Fee Refund,126.26
6/9/2024,"Order
",804-3695180-6132943,Product A,198.45
6/9/2024,Fulfilment Fee Refund,171-2993686-1199807,Fulfillment Fee Refund,126.26
6/9/2024,"Order
",304-0400825-3413708,Product A,974.57
6/9/2024,"Order
",504-7015174-5557015,Product A,289.97
6/9/2024,"Refund
",804-9069352-0076091,Product A,-543.05
6/10/2024,"Refund
",804-7644422-7672067,Product A,-612.9
6/10/2024,Fulfilment Fee Refund,704-7323800-0251144,Fulfillment Fee Refund,93.22
6/10/2024,"Refund
",171-2993686-1199807,Product A,-537.7
6/10/2024,Fulfilment Fee Refund,804-5229559-7434601,Fulfillment Fee Refund,197.06
6/10/2024,"Refund
",704-7323800-0251144,Product A,-304
6/10/2024,"Adjustment
",604-0056957-8230653,FBA Inventory Reimbursement - Customer Return,50.56
6/10/2024,Fulfilment Fee Refund,304-0827733-2138610,Fulfillment Fee Refund,179.96
